zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Coord,distance_miles,market_total_population,market_id,market_center_lat,market_center_lng,radius_miles
86429,35.28769,-114.51261,Bullhead City,AZ,Arizona,True,,8415.0,11.8,4015,Mohave,"{""04015"": 100}",Mohave,04015,False,False,America/Phoenix,"(35.28769, -114.51261)",57.309453400856746,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
86445,35.70747,-114.53764,Willow Beach,AZ,Arizona,True,,210.0,0.2,4015,Mohave,"{""04015"": 100}",Mohave,04015,False,False,America/Phoenix,"(35.70747, -114.53764)",43.168020928089845,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89002,35.99846,-114.96181,Henderson,NV,Nevada,True,,36752.0,1635.1,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(35.99846, -114.96181)",22.386919430992524,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89004,36.04164,-115.41261,Blue Diamond,NV,Nevada,True,,266.0,15.6,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.04164, -115.41261)",16.705778768996133,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89005,36.00875,-114.84805,Boulder City,NV,Nevada,True,,16048.0,67.1,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.00875, -114.84805)",28.235633058737083,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89011,36.0848,-114.9651,Henderson,NV,Nevada,True,,29556.0,691.4,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.0848, -114.9651)",26.023248042026086,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89012,36.01192,-115.04314,Henderson,NV,Nevada,True,,37617.0,1355.7,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.01192, -115.04314)",19.388799995537326,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89014,36.06153,-115.0577,Henderson,NV,Nevada,True,,41776.0,2110.4,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.06153, -115.0577)",21.36504730362257,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89015,36.03887,-114.9282,Henderson,NV,Nevada,True,,42315.0,438.2,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.03887, -114.9282)",25.525989539175075,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89019,35.76949,-115.51606,Jean,NV,Nevada,True,,2068.0,1.6,32003,Clark,"{""32003"": 77.52, ""06071"": 21.56, ""06027"": 0.92}",Clark|San Bernardino|Inyo,32003|06071|06027,False,False,America/Los_Angeles,"(35.76949, -115.51606)",12.850052675029037,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89029,35.12561,-114.68607,Laughlin,NV,Nevada,True,,8301.0,34.0,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(35.12561, -114.68607)",58.92473346757534,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89030,36.21235,-115.12313,North Las Vegas,NV,Nevada,True,,50313.0,2050.9,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.21235, -115.12313)",28.805980441959726,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89031,36.25846,-115.17075,North Las Vegas,NV,Nevada,True,,69016.0,2694.1,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.25846, -115.17075)",31.126144349403535,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89032,36.22239,-115.17358,North Las Vegas,NV,Nevada,True,,46495.0,1797.8,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.22239, -115.17358)",28.664767844591253,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89039,35.26581,-114.8725,Cal Nev Ari,NV,Nevada,True,,222.0,1.4,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(35.26581, -114.8725)",45.02604298550778,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89040,36.35322,-114.53541,Overton,NV,Nevada,True,,3868.0,3.0,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(36.35322, -114.53541)",56.216166346770926,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89044,35.93986,-115.05632,Henderson,NV,Nevada,True,,24386.0,161.3,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(35.93986, -115.05632)",15.751952345401572,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89046,35.51207,-114.8338,Searchlight,NV,Nevada,True,,379.0,0.2,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"(35.51207, -114.8338)",33.487852583152886,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
89048,36.16452,-115.98833,Pahrump,NV,Nevada,True,,22242.0,99.9,32023,Nye,"{""32023"": 100}",Nye,32023,False,False,America/Los_Angeles,"(36.16452, -115.98833)",45.50141596870032,2247358.0,308_0_no,35.81934284795058,-115.29516227699384,50.0
